,log_id,instance_id,log_message,error_code,time
389,LOG_103552,INS_726847,instance initiated,200,2020-03-23 19:51:09
390,LOG_107394,INS_581628,instance crashed,500,2021-04-27 10:43:22
391,LOG_520012,INS_668374,instance terminated,999,2021-04-27 02:07:48
392,LOG_675479,INS_728733,instance restart,501,2020-07-24 06:58:06
393,LOG_411444,INS_395878,instance crashed,500,2021-04-10 20:11:44
394,LOG_676187,INS_214948,user logged in,201,2021-02-27 00:55:21
395,LOG_793393,INS_705465,instance restart,501,2020-08-23 23:44:29
396,LOG_664264,INS_534854,instance terminated,999,2021-01-23 10:47:38
397,LOG_653390,INS_862404,instance terminated,999,2020-04-22 09:51:55
398,LOG_300914,INS_344268,instance shutdown,499,2020-06-12 13:31:46
399,LOG_846180,INS_277046,instance terminated,999,2020-06-28 00:07:09
400,LOG_464798,INS_374402,instance terminated,999,2021-03-12 05:38:11
401,LOG_772087,INS_399787,instance shutdown,499,2021-03-23 10:51:16
402,LOG_893798,INS_308188,instance shutdown,499,2021-04-01 02:49:29
403,LOG_480100,INS_325705,instance crashed,500,2020-09-19 23:46:53
404,LOG_875146,INS_648775,instance crashed,500,2021-06-07 07:43:18
405,LOG_922005,INS_339079,instance initiated,200,2020-01-17 05:11:17
406,LOG_319673,INS_728733,instance shutdown,499,2020-10-21 03:18:24
407,LOG_313901,INS_953969,instance crashed,500,2020-04-14 09:25:29
408,LOG_637764,INS_527864,instance initiated,200,2021-06-03 13:14:52
409,LOG_528612,INS_873919,instance crashed,500,2021-06-08 01:36:22
410,LOG_852921,INS_728607,user logged in,201,2021-02-12 18:23:21
411,LOG_895778,INS_322791,instance restart,501,2021-10-26 12:13:26
412,LOG_955848,INS_905398,instance terminated,999,2021-09-04 19:48:26
413,LOG_123529,INS_530790,instance shutdown,499,2021-10-24 16:34:36
414,LOG_424011,INS_135054,user logged in,201,2020-02-09 09:17:12
415,LOG_434587,INS_755796,instance restart,501,2021-04-22 05:25:29
416,LOG_585179,INS_191894,instance restart,501,2020-10-03 10:49:35
417,LOG_480762,INS_430507,instance shutdown,499,2021-03-08 01:18:38
418,LOG_580388,INS_976749,instance crashed,500,2021-08-30 11:00:13
419,LOG_883061,INS_421606,instance terminated,999,2021-01-15 05:38:12
420,LOG_127806,INS_339948,user logged in,201,2020-03-10 11:10:45
421,LOG_476593,INS_409915,instance initiated,200,2021-04-15 13:45:39
422,LOG_177955,INS_598871,instance shutdown,499,2020-10-23 15:33:39
423,LOG_792322,INS_537931,instance crashed,500,2020-06-24 11:26:13
424,LOG_481247,INS_992950,instance restart,501,2020-02-01 22:13:44
425,LOG_194446,INS_352860,user logged in,201,2021-01-25 16:44:34
426,LOG_419205,INS_952427,instance initiated,200,2021-05-23 00:17:18
427,LOG_509272,INS_585015,instance crashed,500,2021-11-08 13:54:51
428,LOG_951299,INS_668451,instance initiated,200,2021-04-29 19:48:23
429,LOG_392556,INS_290743,instance restart,501,2021-07-10 23:40:49
430,LOG_871956,INS_120458,instance initiated,200,2020-11-13 03:47:10
431,LOG_954448,INS_868512,instance initiated,200,2020-04-11 08:26:39
432,LOG_379887,INS_479785,user logged in,201,2021-07-06 19:03:34
433,LOG_914017,INS_291302,instance terminated,999,2021-05-14 09:59:23
434,LOG_557630,INS_748062,instance crashed,500,2020-11-20 05:40:12
435,LOG_671574,INS_682657,instance restart,501,2020-01-05 22:40:25
436,LOG_947024,INS_796242,instance initiated,200,2020-02-04 17:18:02
437,LOG_840709,INS_244471,user logged in,201,2020-04-20 10:55:14
438,LOG_819731,INS_716289,instance shutdown,499,2021-08-27 12:29:54
439,LOG_624719,INS_928084,instance terminated,999,2020-05-08 19:32:08
440,LOG_699887,INS_698018,instance restart,501,2021-02-08 01:09:09
441,LOG_826153,INS_606085,instance crashed,500,2021-04-24 09:19:24
442,LOG_781342,INS_161871,instance initiated,200,2020-09-13 18:35:50
443,LOG_441715,INS_205550,user logged in,201,2020-06-12 13:06:16
444,LOG_589700,INS_606016,instance crashed,500,2021-10-21 01:50:11
445,LOG_820050,INS_811327,instance crashed,500,2021-09-12 18:01:40
446,LOG_109855,INS_921060,instance initiated,200,2021-02-25 18:29:33
447,LOG_478226,INS_741009,instance crashed,500,2021-08-08 19:18:31
448,LOG_200283,INS_407823,instance restart,501,2020-08-06 04:54:23
449,LOG_351549,INS_607370,instance restart,501,2020-11-26 09:54:26
450,LOG_368030,INS_643388,user logged in,201,2020-08-27 04:14:02
451,LOG_268429,INS_748940,user logged in,201,2021-06-27 12:50:46
452,LOG_780909,INS_134282,instance crashed,500,2020-01-30 10:13:18
453,LOG_611730,INS_921990,user logged in,201,2021-06-02 14:38:22
454,LOG_125625,INS_109570,instance terminated,999,2021-08-20 00:51:05
455,LOG_383320,INS_434949,instance initiated,200,2020-03-30 23:08:31
456,LOG_470693,INS_970289,instance shutdown,499,2021-05-09 03:06:13
457,LOG_651135,INS_398918,instance restart,501,2020-09-05 16:56:51
458,LOG_921354,INS_422906,instance restart,501,2020-02-03 20:56:25
459,LOG_885217,INS_634896,instance initiated,200,2021-09-14 23:49:36
460,LOG_284726,INS_312926,user logged in,201,2020-08-02 00:44:27
461,LOG_714414,INS_923299,user logged in,201,2020-09-23 20:15:13
462,LOG_216944,INS_487908,instance initiated,200,2020-01-23 11:50:01
463,LOG_746034,INS_789295,instance initiated,200,2020-03-17 10:01:17
464,LOG_609827,INS_726847,instance initiated,200,2020-09-10 00:29:33
465,LOG_915843,INS_870671,instance crashed,500,2020-08-17 22:33:36
466,LOG_711642,INS_934927,instance crashed,500,2020-08-30 20:23:20
467,LOG_542832,INS_604666,instance crashed,500,2021-07-17 21:04:24
468,LOG_925001,INS_661034,user logged in,201,2020-07-22 20:36:23
469,LOG_207137,INS_741291,instance restart,501,2020-03-05 16:21:38
470,LOG_563726,INS_850694,user logged in,201,2021-09-05 01:07:45
471,LOG_596469,INS_163095,instance shutdown,499,2021-04-30 21:18:12
472,LOG_424505,INS_517273,instance shutdown,499,2020-07-11 19:08:01
473,LOG_886906,INS_796958,instance terminated,999,2020-04-30 04:23:36
474,LOG_729283,INS_245574,instance shutdown,499,2020-05-24 07:18:31
475,LOG_290801,INS_698018,instance restart,501,2020-11-05 13:15:45
476,LOG_857688,INS_358109,user logged in,201,2020-09-14 05:22:05
477,LOG_383923,INS_983079,instance crashed,500,2021-04-15 04:13:18
478,LOG_346861,INS_755796,instance shutdown,499,2021-07-29 23:52:41
479,LOG_974713,INS_380779,user logged in,201,2021-11-03 19:07:27
480,LOG_615896,INS_385621,instance initiated,200,2021-07-29 15:28:22
481,LOG_566683,INS_769496,user logged in,201,2021-06-08 09:52:17
482,LOG_772162,INS_174873,instance terminated,999,2020-12-08 02:51:17
483,LOG_495659,INS_243095,user logged in,201,2021-03-25 20:56:45
484,LOG_270463,INS_204981,instance crashed,500,2021-11-03 18:47:58
485,LOG_262467,INS_369795,instance terminated,999,2021-06-19 12:22:24
486,LOG_519038,INS_191570,user logged in,201,2020-12-20 09:06:50
487,LOG_207344,INS_304144,instance crashed,500,2021-05-16 20:24:04
488,LOG_473449,INS_309562,instance crashed,500,2020-06-10 23:27:53
489,LOG_353953,INS_628452,instance shutdown,499,2021-08-16 11:10:16
490,LOG_173670,INS_266047,instance initiated,200,2020-12-26 22:26:15
491,LOG_890056,INS_353225,instance initiated,200,2021-05-11 14:52:12
492,LOG_597326,INS_448459,instance crashed,500,2020-06-22 21:30:00
493,LOG_305053,INS_545173,instance crashed,500,2020-10-27 23:13:07
494,LOG_330988,INS_245722,user logged in,201,2020-07-01 21:37:18
495,LOG_957189,INS_818909,instance initiated,200,2020-11-28 10:08:23
496,LOG_471673,INS_650709,instance terminated,999,2021-01-28 19:12:14
497,LOG_511968,INS_350300,instance crashed,500,2020-05-09 08:57:17
498,LOG_868464,INS_823547,instance initiated,200,2020-04-06 08:42:36
499,LOG_785441,INS_167126,user logged in,201,2021-07-19 00:54:28
500,LOG_754840,INS_790500,instance restart,501,2020-05-18 20:46:06
501,LOG_387063,INS_474644,user logged in,201,2021-07-31 07:25:24
502,LOG_700153,INS_798161,instance shutdown,499,2020-12-15 21:20:04
503,LOG_264515,INS_874297,user logged in,201,2021-07-31 23:47:50
504,LOG_944006,INS_336980,instance terminated,999,2021-04-21 04:18:25
505,LOG_286137,INS_568007,instance restart,501,2021-01-27 22:47:22
506,LOG_105579,INS_186242,instance terminated,999,2020-11-03 04:28:38
507,LOG_380442,INS_782889,instance restart,501,2020-08-26 20:41:50
508,LOG_579215,INS_939412,user logged in,201,2020-11-14 10:19:18
509,LOG_422831,INS_414720,instance initiated,200,2021-07-29 03:08:53
510,LOG_728587,INS_896557,instance restart,501,2021-02-14 16:39:05
511,LOG_786791,INS_850093,instance initiated,200,2021-03-12 06:55:54
512,LOG_525847,INS_560789,instance shutdown,499,2021-11-16 01:04:11
513,LOG_254736,INS_442916,instance restart,501,2020-01-16 10:22:29
514,LOG_825606,INS_399458,instance initiated,200,2020-07-11 00:40:13
515,LOG_229784,INS_334121,instance crashed,500,2020-09-19 20:47:21
516,LOG_495722,INS_211299,user logged in,201,2020-03-15 21:32:25
517,LOG_218127,INS_325320,instance restart,501,2021-08-29 17:38:29
518,LOG_591459,INS_307348,instance restart,501,2020-10-17 20:18:49
519,LOG_690536,INS_840695,instance initiated,200,2020-02-03 07:23:24
520,LOG_588755,INS_777635,instance initiated,200,2020-10-14 04:09:46
521,LOG_732180,INS_100668,instance terminated,999,2020-11-22 00:41:40
522,LOG_570101,INS_682681,user logged in,201,2021-05-16 23:12:30
523,LOG_983032,INS_606085,user logged in,201,2021-06-13 15:38:13
524,LOG_851274,INS_910064,instance terminated,999,2020-04-09 09:06:41
525,LOG_467398,INS_414273,instance restart,501,2021-02-05 03:24:45
526,LOG_456303,INS_122726,instance restart,501,2021-02-10 14:45:06
527,LOG_806456,INS_375135,instance shutdown,499,2021-09-12 08:28:02
528,LOG_524227,INS_293046,user logged in,201,2021-11-09 02:49:47
529,LOG_866807,INS_327904,instance crashed,500,2020-04-19 18:46:30
530,LOG_580229,INS_944416,instance initiated,200,2020-10-29 19:36:08
531,LOG_573391,INS_837963,instance terminated,999,2021-08-08 05:12:28
532,LOG_791212,INS_241593,instance crashed,500,2021-07-09 13:43:40
533,LOG_879950,INS_627621,instance initiated,200,2021-04-10 17:14:03
534,LOG_984607,INS_800806,instance shutdown,499,2020-01-10 20:43:30
535,LOG_661237,INS_619250,instance initiated,200,2021-04-14 18:14:54
536,LOG_899527,INS_801869,instance terminated,999,2020-04-02 09:39:31
537,LOG_888677,INS_710491,instance shutdown,499,2021-06-06 20:35:55
538,LOG_209023,INS_138373,instance terminated,999,2020-03-21 21:59:26
539,LOG_843681,INS_718300,instance restart,501,2021-04-21 16:02:07
540,LOG_862410,INS_417101,user logged in,201,2020-08-03 14:44:05
541,LOG_294912,INS_772072,instance initiated,200,2020-02-29 16:14:13
542,LOG_641669,INS_710491,user logged in,201,2021-11-02 11:03:45
543,LOG_788178,INS_288551,user logged in,201,2021-04-05 12:43:01
544,LOG_345109,INS_756093,instance restart,501,2021-08-20 10:34:43
545,LOG_757505,INS_482693,instance restart,501,2020-10-03 06:18:10
546,LOG_840973,INS_544009,instance terminated,999,2020-11-24 12:31:52
547,LOG_392402,INS_945730,instance crashed,500,2021-10-16 10:36:11
548,LOG_705969,INS_469808,user logged in,201,2021-01-03 05:55:15
549,LOG_561941,INS_431090,instance initiated,200,2021-06-09 15:11:23
550,LOG_811017,INS_302664,instance crashed,500,2021-05-25 09:53:37
551,LOG_538599,INS_267247,instance initiated,200,2020-03-21 21:01:17
552,LOG_576516,INS_147552,instance shutdown,499,2020-08-17 16:06:32
553,LOG_406182,INS_877989,instance restart,501,2021-07-03 12:57:08
554,LOG_991356,INS_695634,instance terminated,999,2021-02-04 15:23:58
555,LOG_587272,INS_127152,instance initiated,200,2020-09-07 19:21:50
556,LOG_151764,INS_550577,instance initiated,200,2020-10-27 00:46:45
557,LOG_661417,INS_927429,user logged in,201,2020-10-13 03:46:04
558,LOG_641786,INS_288360,instance initiated,200,2021-08-15 20:03:32
559,LOG_526976,INS_169890,instance shutdown,499,2020-10-11 02:19:00
560,LOG_124384,INS_461206,instance initiated,200,2020-05-20 00:11:53
561,LOG_728280,INS_249711,instance crashed,500,2020-07-16 07:56:57
562,LOG_244085,INS_517300,instance crashed,500,2021-02-03 03:30:15
563,LOG_753569,INS_182968,instance terminated,999,2021-10-02 09:49:21
564,LOG_712222,INS_579723,instance shutdown,499,2021-04-10 06:48:35
565,LOG_632468,INS_174114,instance restart,501,2021-04-01 17:51:57
566,LOG_264334,INS_428100,user logged in,201,2021-05-05 03:54:48
567,LOG_989664,INS_772164,instance crashed,500,2020-10-27 21:57:57
568,LOG_474925,INS_355020,instance terminated,999,2020-03-02 13:43:35
569,LOG_788154,INS_225961,instance shutdown,499,2020-01-09 11:53:13
570,LOG_656074,INS_907947,instance initiated,200,2021-07-03 10:01:42
571,LOG_333197,INS_455617,instance crashed,500,2021-06-06 02:07:49
572,LOG_893492,INS_141053,instance shutdown,499,2021-09-03 13:56:10
573,LOG_773926,INS_579723,instance crashed,500,2020-09-18 22:56:55
574,LOG_218902,INS_749595,instance initiated,200,2021-11-03 13:06:24
575,LOG_688330,INS_382762,instance terminated,999,2020-02-22 00:06:56
576,LOG_482929,INS_197402,instance terminated,999,2021-05-14 16:00:57
577,LOG_858676,INS_838926,user logged in,201,2020-05-24 06:25:05
578,LOG_419598,INS_179180,instance shutdown,499,2021-08-26 06:06:17
579,LOG_657360,INS_867017,user logged in,201,2020-06-11 10:18:25
580,LOG_602284,INS_585455,instance shutdown,499,2021-09-29 07:47:38
581,LOG_878401,INS_361944,instance shutdown,499,2021-07-13 17:03:10
582,LOG_928728,INS_940250,instance crashed,500,2020-05-25 23:58:16
583,LOG_363551,INS_713311,instance shutdown,499,2020-03-15 07:11:02
584,LOG_410651,INS_392366,instance restart,501,2020-05-14 16:26:21
585,LOG_536220,INS_545205,instance shutdown,499,2021-07-15 15:16:56
586,LOG_479380,INS_207869,user logged in,201,2020-09-14 06:50:12
587,LOG_664516,INS_778329,instance terminated,999,2020-12-16 14:37:45
588,LOG_541331,INS_402976,user logged in,201,2020-08-13 04:51:16
589,LOG_720049,INS_869081,instance terminated,999,2020-02-05 00:21:00
590,LOG_686881,INS_823547,user logged in,201,2020-07-16 23:11:19
591,LOG_534490,INS_973373,instance initiated,200,2021-07-12 20:07:28
592,LOG_434912,INS_450066,instance shutdown,499,2021-10-22 11:34:02
593,LOG_385839,INS_118671,instance shutdown,499,2020-09-28 07:00:03
594,LOG_515028,INS_906464,instance terminated,999,2020-09-02 17:57:19
595,LOG_822191,INS_314727,instance shutdown,499,2021-02-28 01:19:08
596,LOG_794897,INS_513301,user logged in,201,2020-08-27 08:02:17
597,LOG_886074,INS_448459,user logged in,201,2020-06-04 07:33:08
598,LOG_947873,INS_534603,instance restart,501,2020-10-01 14:16:00
599,LOG_558518,INS_940414,instance initiated,200,2020-03-15 02:07:30
600,LOG_298522,INS_438736,instance crashed,500,2021-07-20 15:07:34
601,LOG_901579,INS_200519,user logged in,201,2020-11-04 06:18:21
602,LOG_134621,INS_756328,instance terminated,999,2021-01-16 12:41:13
603,LOG_628408,INS_716289,instance terminated,999,2021-03-02 18:21:30
604,LOG_938512,INS_298300,instance shutdown,499,2021-02-26 21:57:43
605,LOG_526118,INS_112752,instance terminated,999,2020-09-02 09:28:22
606,LOG_956011,INS_782053,instance initiated,200,2021-03-24 23:02:27
607,LOG_852245,INS_166646,instance restart,501,2021-04-22 00:49:07
608,LOG_431768,INS_905348,user logged in,201,2020-02-20 11:28:18
609,LOG_229015,INS_359106,instance crashed,500,2021-07-02 16:29:57
610,LOG_819973,INS_727331,instance shutdown,499,2020-10-18 11:12:41
611,LOG_692567,INS_191410,instance shutdown,499,2020-11-04 17:11:23
612,LOG_546208,INS_298449,instance initiated,200,2020-04-10 13:02:35
613,LOG_283835,INS_865540,instance restart,501,2020-02-15 04:30:12
614,LOG_402443,INS_109555,instance restart,501,2020-12-16 01:40:01
615,LOG_786126,INS_569882,instance terminated,999,2021-06-30 08:04:55
616,LOG_776619,INS_507853,instance shutdown,499,2021-04-12 09:59:29
617,LOG_814338,INS_534854,instance shutdown,499,2021-10-09 01:16:09
618,LOG_673296,INS_801154,instance shutdown,499,2021-09-22 06:48:15
619,LOG_268818,INS_727331,instance crashed,500,2020-12-06 18:58:44
620,LOG_837376,INS_780026,user logged in,201,2021-07-28 19:49:53
621,LOG_462941,INS_355020,instance initiated,200,2021-07-30 00:31:09
622,LOG_844725,INS_641566,instance terminated,999,2021-06-26 15:18:44
623,LOG_560554,INS_630175,instance shutdown,499,2020-04-15 15:26:50
624,LOG_855414,INS_679611,instance shutdown,499,2021-06-06 00:20:13
625,LOG_551127,INS_186242,instance initiated,200,2021-03-14 18:24:11
626,LOG_590964,INS_154889,instance initiated,200,2021-09-28 15:21:42
627,LOG_882663,INS_650372,user logged in,201,2021-05-04 07:44:10
628,LOG_509121,INS_436828,user logged in,201,2021-05-29 19:14:53
629,LOG_772425,INS_120458,instance initiated,200,2020-01-31 13:31:27
630,LOG_971866,INS_905885,instance crashed,500,2020-10-16 18:50:41
631,LOG_162401,INS_308188,instance shutdown,499,2020-03-11 01:17:31
632,LOG_232369,INS_310674,instance crashed,500,2020-09-22 15:02:42
633,LOG_868640,INS_124105,user logged in,201,2020-09-10 04:14:12
634,LOG_968791,INS_510040,instance restart,501,2021-10-31 13:03:34
635,LOG_993059,INS_656225,instance initiated,200,2020-06-22 00:26:50
636,LOG_676247,INS_806562,user logged in,201,2021-04-16 11:07:41
637,LOG_761715,INS_250952,instance terminated,999,2020-04-03 03:03:29
638,LOG_725622,INS_677384,instance shutdown,499,2021-09-02 20:52:11
639,LOG_817338,INS_326123,instance terminated,999,2021-09-05 13:45:01
640,LOG_221604,INS_138373,instance initiated,200,2020-12-25 02:43:18
641,LOG_485150,INS_740436,instance shutdown,499,2021-04-14 20:29:17
642,LOG_419543,INS_268452,instance crashed,500,2020-07-26 12:00:13
643,LOG_672691,INS_397301,instance restart,501,2021-04-15 06:54:49
644,LOG_822651,INS_113352,instance initiated,200,2020-05-04 23:21:07
645,LOG_255386,INS_581388,instance restart,501,2020-09-09 05:16:20
646,LOG_190594,INS_966269,instance restart,501,2021-06-08 11:32:47
647,LOG_200513,INS_115763,instance terminated,999,2020-10-09 03:20:03
648,LOG_998733,INS_875660,instance restart,501,2020-11-26 03:32:45
649,LOG_262149,INS_940126,instance crashed,500,2021-02-16 09:58:01
650,LOG_689766,INS_644783,instance shutdown,499,2020-05-02 20:05:37
651,LOG_334090,INS_906464,instance shutdown,499,2020-05-02 00:39:13
652,LOG_961403,INS_267247,instance restart,501,2021-02-07 00:19:14
653,LOG_604670,INS_440191,instance shutdown,499,2020-10-13 15:02:04
654,LOG_536826,INS_479045,instance terminated,999,2020-03-04 09:36:59
655,LOG_843820,INS_371747,instance shutdown,499,2020-11-08 09:56:32
656,LOG_353884,INS_325964,instance crashed,500,2020-04-01 02:49:21
657,LOG_304656,INS_109555,instance terminated,999,2021-04-26 02:57:25
