,instance_id,zone,allocated,computeID,storageID,inst_type
2274,INS_352610,North America,0,,STO_358360,STO
2275,INS_353283,Africa,0,,STO_706754,STO
2276,INS_864586,Europe,0,COM_524252,,COM
2277,INS_149976,Antarctica,0,COM_162427,,COM
2278,INS_298334,Antarctica,0,COM_990286,,COM
2279,INS_942105,Africa,1,COM_524252,,COM
2280,INS_153067,Antarctica,0,COM_158114,,COM
2281,INS_682657,Antarctica,0,COM_612128,,COM
2282,INS_711736,South America,0,,STO_838001,STO
2283,INS_589753,Europe,0,,STO_382445,STO
2284,INS_161991,Africa,0,COM_459337,,COM
2285,INS_632314,South America,1,,STO_153142,STO
2286,INS_635270,South America,0,,STO_838001,STO
2287,INS_116592,South America,0,,STO_935715,STO
2288,INS_252491,Australia,1,,STO_914572,STO
2289,INS_394283,Europe,0,,STO_914572,STO
2290,INS_741009,Antarctica,0,COM_910962,,COM
2291,INS_572597,Africa,0,COM_928176,,COM
2292,INS_405949,Antarctica,1,COM_442047,,COM
2293,INS_930709,Asia,0,,STO_381875,STO
2294,INS_162304,Antarctica,1,,STO_488286,STO
2295,INS_870671,Asia,0,,STO_358360,STO
2296,INS_976393,Europe,0,,STO_814058,STO
2297,INS_444297,Antarctica,0,COM_560969,,COM
2298,INS_827704,Africa,0,COM_459337,,COM
2299,INS_460296,Asia,0,,STO_935715,STO
2300,INS_826534,Europe,0,COM_667073,,COM
2301,INS_596137,Australia,0,,STO_600517,STO
2302,INS_622757,Australia,0,,STO_838001,STO
2303,INS_354752,Australia,0,,STO_600517,STO
2304,INS_155061,Europe,0,,STO_935715,STO
2305,INS_533969,Australia,0,COM_560406,,COM
2306,INS_487869,Australia,0,,STO_914572,STO
2307,INS_821726,Antarctica,0,,STO_732664,STO
2308,INS_769644,Africa,0,COM_145908,,COM
2309,INS_293643,North America,1,,STO_600517,STO
2310,INS_225945,Asia,0,COM_560969,,COM
2311,INS_918486,Africa,0,,STO_381875,STO
2312,INS_284134,North America,0,,STO_631748,STO
2313,INS_716289,North America,0,,STO_358360,STO
2314,INS_415909,North America,0,,STO_374230,STO
2315,INS_436067,Antarctica,0,,STO_946790,STO
2316,INS_445454,Australia,0,COM_423610,,COM
2317,INS_872062,Antarctica,1,,STO_600517,STO
2318,INS_728733,Africa,1,COM_145908,,COM
2319,INS_811846,North America,0,COM_516803,,COM
2320,INS_273437,Australia,0,,STO_488286,STO
2321,INS_715722,Africa,0,,STO_935715,STO
2322,INS_777036,North America,0,,STO_814058,STO
2323,INS_968035,Europe,0,COM_612696,,COM
2324,INS_925253,Asia,0,,STO_706754,STO
2325,INS_438481,Antarctica,0,,STO_381875,STO
2326,INS_297686,Africa,0,COM_459337,,COM
2327,INS_832686,Asia,0,,STO_748408,STO
2328,INS_984684,South America,0,,STO_814058,STO
2329,INS_251393,Asia,1,,STO_935715,STO
2330,INS_465491,Antarctica,0,COM_995209,,COM
2331,INS_174232,Asia,1,,STO_935715,STO
2332,INS_275745,Australia,1,,STO_488286,STO
2333,INS_146489,Asia,0,,STO_381875,STO
2334,INS_637744,Europe,0,,STO_706754,STO
2335,INS_713311,Africa,1,COM_662022,,COM
2336,INS_327904,North America,0,COM_667073,,COM
2337,INS_200282,Asia,0,COM_910962,,COM
2338,INS_657656,South America,0,,STO_374230,STO
2339,INS_728455,Africa,0,,STO_153142,STO
2340,INS_241837,South America,1,COM_650748,,COM
2341,INS_970207,Antarctica,0,,STO_838001,STO
2342,INS_694394,South America,0,,STO_838001,STO
2343,INS_341503,Australia,0,,STO_382445,STO
2344,INS_577481,Europe,0,,STO_946790,STO
2345,INS_370118,Europe,0,,STO_838001,STO
2346,INS_350300,South America,0,COM_657871,,COM
2347,INS_193668,Antarctica,0,,STO_900589,STO
2348,INS_291847,North America,0,COM_928176,,COM
2349,INS_618715,South America,0,,STO_381875,STO
2350,INS_268208,Europe,0,COM_606198,,COM
2351,INS_489464,Africa,0,,STO_799690,STO
2352,INS_512087,Africa,1,COM_662022,,COM
2353,INS_520412,North America,1,COM_131278,,COM
2354,INS_309562,North America,0,,STO_935715,STO
2355,INS_111845,Europe,1,COM_498819,,COM
2356,INS_145549,South America,0,,STO_631748,STO
2357,INS_195765,Europe,1,,STO_374230,STO
2358,INS_473576,Europe,0,COM_650748,,COM
2359,INS_227825,Africa,0,COM_928176,,COM
2360,INS_334121,North America,0,COM_984001,,COM
2361,INS_804121,South America,0,COM_542682,,COM
2362,INS_774994,South America,0,COM_158114,,COM
2363,INS_191383,Africa,0,COM_537120,,COM
2364,INS_310674,Europe,0,,STO_600517,STO
2365,INS_346349,Antarctica,1,COM_606198,,COM
2366,INS_514487,Europe,0,,STO_221403,STO
2367,INS_916690,Asia,1,COM_262087,,COM
2368,INS_826349,Asia,0,,STO_399975,STO
2369,INS_536339,Asia,1,COM_162427,,COM
2370,INS_881806,Asia,1,COM_995209,,COM
2371,INS_930397,North America,1,,STO_374230,STO
2372,INS_254673,Africa,0,,STO_153142,STO
2373,INS_905398,South America,0,COM_180225,,COM
2374,INS_902630,Australia,0,,STO_900589,STO
2375,INS_289746,Antarctica,0,,STO_838001,STO
2376,INS_128594,Australia,0,,STO_706754,STO
2377,INS_765585,Africa,0,COM_507722,,COM
2378,INS_342698,Europe,0,COM_256990,,COM
2379,INS_510475,Africa,1,,STO_748408,STO
2380,INS_942726,South America,0,,STO_488286,STO
2381,INS_609632,Asia,0,,STO_153142,STO
2382,INS_890651,Australia,0,,STO_381875,STO
2383,INS_904191,Africa,0,,STO_358360,STO
2384,INS_382893,Africa,0,COM_413738,,COM
2385,INS_576539,South America,0,COM_573859,,COM
2386,INS_304600,North America,0,COM_169616,,COM
2387,INS_119852,South America,1,,STO_946790,STO
2388,INS_442916,Europe,0,COM_516803,,COM
2389,INS_482693,Asia,0,,STO_399975,STO
2390,INS_428850,Asia,0,COM_476584,,COM
2391,INS_205550,Asia,1,COM_609357,,COM
2392,INS_883010,Africa,0,,STO_935715,STO
2393,INS_566618,Europe,0,COM_662022,,COM
2394,INS_662418,Australia,0,COM_612128,,COM
2395,INS_487987,North America,0,COM_182425,,COM
2396,INS_679310,Australia,0,COM_524252,,COM
2397,INS_720576,Europe,0,,STO_914572,STO
2398,INS_510040,South America,0,,STO_374230,STO
2399,INS_867318,North America,1,COM_897109,,COM
2400,INS_367527,Asia,0,,STO_799690,STO
2401,INS_451484,North America,0,,STO_631748,STO
2402,INS_734081,Africa,0,,STO_838001,STO
2403,INS_884937,Europe,0,,STO_706754,STO
2404,INS_463940,Australia,0,,STO_488286,STO
2405,INS_520518,North America,1,,STO_900589,STO
2406,INS_914612,Antarctica,1,,STO_748408,STO
2407,INS_498796,North America,0,,STO_153142,STO
2408,INS_417281,Europe,0,COM_158114,,COM
2409,INS_546960,Africa,1,,STO_631748,STO
2410,INS_766863,Europe,1,,STO_374230,STO
2411,INS_211696,Antarctica,0,COM_667073,,COM
2412,INS_838896,Africa,0,COM_573859,,COM
2413,INS_148309,Africa,0,COM_537120,,COM
2414,INS_279603,Asia,1,COM_612128,,COM
2415,INS_521305,Australia,0,COM_806644,,COM
2416,INS_590954,Asia,0,,STO_153142,STO
2417,INS_789633,Europe,1,COM_995209,,COM
2418,INS_374601,Africa,0,,STO_900589,STO
2419,INS_447918,South America,0,COM_990286,,COM
2420,INS_976749,Africa,0,,STO_706754,STO
2421,INS_802107,South America,0,,STO_814058,STO
2422,INS_654595,Asia,0,,STO_600517,STO
2423,INS_986887,South America,0,COM_390445,,COM
2424,INS_835989,Asia,1,COM_131278,,COM
2425,INS_778378,South America,0,COM_413738,,COM
2426,INS_292311,Asia,0,,STO_732664,STO
2427,INS_535339,Asia,0,,STO_153142,STO
2428,INS_303150,Asia,0,COM_657871,,COM
2429,INS_362650,North America,0,,STO_631748,STO
2430,INS_873544,Antarctica,1,,STO_600517,STO
2431,INS_100411,North America,0,,STO_914572,STO
2432,INS_345559,Europe,1,,STO_381875,STO
2433,INS_562053,Europe,0,,STO_732664,STO
2434,INS_180102,Antarctica,1,,STO_153142,STO
2435,INS_875400,North America,0,COM_524252,,COM
2436,INS_336980,South America,0,COM_169616,,COM
2437,INS_393594,Europe,1,,STO_221403,STO
2438,INS_763440,Africa,0,,STO_221403,STO
2439,INS_191410,Europe,0,COM_939864,,COM
2440,INS_812631,South America,0,COM_524252,,COM
2441,INS_576312,Africa,0,COM_736102,,COM
2442,INS_770326,Europe,0,COM_223785,,COM
2443,INS_994589,Antarctica,0,COM_573859,,COM
2444,INS_700670,North America,0,COM_459337,,COM
2445,INS_688417,South America,0,,STO_814058,STO
2446,INS_776912,North America,1,,STO_600517,STO
2447,INS_789885,Europe,0,COM_131278,,COM
2448,INS_737031,Africa,0,,STO_732664,STO
2449,INS_323016,Asia,0,,STO_631748,STO
2450,INS_383406,Africa,0,,STO_153142,STO
2451,INS_673180,Asia,1,COM_180225,,COM
2452,INS_784835,Antarctica,0,,STO_358360,STO
2453,INS_174983,Australia,0,,STO_914572,STO
2454,INS_730480,Europe,0,,STO_732664,STO
2455,INS_718237,North America,0,,STO_600517,STO
2456,INS_731381,Australia,0,COM_516803,,COM
2457,INS_910616,Asia,0,,STO_914572,STO
2458,INS_648775,North America,0,COM_897109,,COM
2459,INS_148385,North America,1,COM_650748,,COM
2460,INS_397939,South America,0,COM_390445,,COM
2461,INS_952427,Europe,0,COM_984001,,COM
2462,INS_110576,North America,0,COM_223785,,COM
2463,INS_814424,Africa,0,COM_573859,,COM
2464,INS_643348,Europe,0,,STO_488286,STO
2465,INS_883224,South America,0,,STO_748408,STO
2466,INS_518030,Europe,1,,STO_706754,STO
2467,INS_918378,Antarctica,0,,STO_381875,STO
2468,INS_896557,North America,0,,STO_381875,STO
2469,INS_161659,Australia,0,COM_939864,,COM
2470,INS_339425,Europe,0,COM_476584,,COM
2471,INS_944262,North America,0,,STO_900589,STO
2472,INS_896713,South America,0,COM_984001,,COM
2473,INS_553118,Australia,0,,STO_748408,STO
2474,INS_718300,South America,0,,STO_946790,STO
2475,INS_667443,Europe,0,COM_902528,,COM
2476,INS_923121,Asia,0,COM_423610,,COM
2477,INS_515043,Europe,1,COM_180225,,COM
2478,INS_996700,Australia,1,COM_995209,,COM
2479,INS_777388,North America,1,,STO_358360,STO
2480,INS_353225,Europe,1,COM_162427,,COM
2481,INS_538047,Europe,0,,STO_838001,STO
2482,INS_513829,Asia,0,COM_256990,,COM
2483,INS_895705,Europe,0,,STO_488286,STO
2484,INS_134282,South America,0,COM_459337,,COM
2485,INS_381922,Africa,1,COM_806644,,COM
2486,INS_898287,North America,0,COM_524252,,COM
2487,INS_918273,Africa,1,COM_995209,,COM
2488,INS_790002,Antarctica,0,COM_476584,,COM
2489,INS_603005,Africa,0,,STO_488286,STO
2490,INS_159214,North America,0,COM_667073,,COM
2491,INS_307691,North America,0,,STO_382445,STO
2492,INS_927551,South America,0,,STO_600517,STO
2493,INS_512890,Europe,1,,STO_600517,STO
2494,INS_569676,Europe,0,COM_162427,,COM
2495,INS_850694,Asia,0,,STO_382445,STO
2496,INS_141342,Australia,0,COM_498819,,COM
2497,INS_229167,Europe,0,COM_609357,,COM
2498,INS_370455,Australia,0,COM_265379,,COM
2499,INS_879578,Asia,0,COM_390445,,COM
